표지일련번호,표지종별,X좌표,Y좌표,표지판 근거리 이미지1,표지판 근거리 이미지2,표지판 근거리 이미지3,표지판 근거리 이미지4,표지판 근거리 이미지5,표지판 원거리 이미지1,표지판 원거리 이미지2,데이터기준일자
WR(서울특별시 구로구)-[구로동로]-상-4,3방향표지,189881.69,442512.94,/2009-02-26/WRC0117구로동길U/구로동길(상)-4.jpg,,,,,/2006-07-05/WRC0117구로동길U/구로동길(상)-4-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[공원로]-하-6,3방향표지,190005.63,444735.33,/2006-07-05/WRC0117거리공원길D/거리공원길(하)-2-후면-근거리.jpg,,,,,/2006-07-05/WRC0117거리공원길D/거리공원길(하)-2-후면-원거리.jpg,,2018-04-30
UR(서울특별시)-20[서오릉로]-하-27,3방향표지,192126.57,456796.68,/2006-07-05/WRC0112서오릉로U/사진8(서오릉로-8-전면-근거리).jpg,,,,,/2006-07-05/WRC0112서오릉로U/사진8(서오릉로-8-전면-원거리)(1).jpg,,2018-04-30
WR(서울특별시 구로구)-[구로동로]-상-5,3방향예고표지,189689.45,443192.39,/2006-07-05/WRC0117구로동길U/구로동길(상)-5-근거리.jpg,,,,,/2006-07-05/WRC0117구로동길U/구로동길(상)-5-원거리.jpg,,2018-04-30
UR(서울특별시)-20[서오릉로]-상-18,3방향표지,192126.57,456796.68,/2006-07-05/WRC0112서오릉로D/사진8(서오릉로-8-후면-근거리).jpg,,,,,/2006-07-05/WRC0112서오릉로D/사진8(서오릉로-8-후면-원거리).jpg,,2018-04-30
WR(서울특별시 구로구)-[가마산로15길]-상-6,3방향표지,189671.6,443488.63,/2006-07-05/WRC0117구로동길U/구로동길(상)-6-전면-근거리.jpg,,,,,/2006-07-05/WRC0117구로동길U/구로동길(상)-6-전면-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[구로중앙로]-하-3,2방향표지,189555.86,444305.7,/2006-07-05/WRC0117구로동길D/구로동길(하)-1-근거리.jpg,,,,,/2006-07-05/WRC0117구로동길D/구로동길(하)-1-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[공원로]-하-8,3방향예고표지,190298.41,444220.18,/2006-07-05/WRC0117거리공원길D/거리공원길(하)-4-근거리.jpg,,,,,/2006-07-05/WRC0117거리공원길D/거리공원길(하)-4-원거리.jpg,,2018-04-30
NR-3[동일로]-하-1445,2방향표지,206796.59,456650.24,/2005-05-03/NR3D/p4260253.jpg,,,,,/2005-05-03/NR3D/p4260252.jpg,,2018-04-30
NR-3[동일로]-하-1450,교량표지,206928.08,452958.09,/2005-05-03/NR3D/p4260273.jpg,,,,,/2005-05-03/NR3D/p4260272.jpg,,2018-04-30
NR-3[동일로]-상-1478,교량표지,207018,452573.46,/2005-05-04/NR3U/p4220289.jpg,,,,,/2005-05-04/NR3U/p4220288.jpg,,2018-04-30
UR(서울특별시)-[NO_NAME]-상-8,2방향표지,205156.02,441468.07,/2017-05-23/URC0100NO_NAMEU/강남구청 구룡터널사거리(1).jpg,,,,,/2006-09-01/URC010051U/UR(C0100)-51언주로-상-11.jpg,,2018-04-30
WR(서울특별시 구로구)-[공원로]-하-7,2방향표지,190181.12,444326.59,/2006-07-05/WRC0117거리공원길D/거리공원길(하)-3-근거리.jpg,,,,,/2006-07-05/WRC0117거리공원길D/거리공원길(하)-3-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[구로동로]-상-8,2방향표지,189520.72,444225.13,/2006-07-05/WRC0117구로동길U/구로동길(상)-8-근거리.jpg,,,,,/2006-07-05/WRC0117구로동길U/구로동길(상)-8-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[가마산로25길]-하-4,3방향예고표지,190270.52,443804.67,/2006-07-05/WRC0117가마산길D/가마산길(하)-1-근거리.jpg,,,,,/2006-07-05/WRC0117가마산길D/가마산길(하)-1-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[구로동로]-하-4,3방향표지,189563.23,443834.56,/2006-07-05/WRC0117구로동길D/구로동길(하)-2-근거리.jpg,,,,,/2006-07-05/WRC0117구로동길D/구로동길(하)-2-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[가마산로]-하-3,3방향표지,190043.59,443677.47,/2006-07-05/WRC0117가마산길D/가마산길(상)-4-후면-근거리.jpg,,,,,/2006-07-05/WRC0117가마산길D/가마산길(상)-4-후면-원거리.jpg,,2018-04-30
WR(서울특별시 구로구)-[도림천로]-상-8,3방향예고표지,190463.59,443895.48,/2009-02-25/WRC0117가마산길U/거리공원길(하)-4-1-wr(c0117)-가마산길-상-8.jpg,,,,,/2006-07-05/WRC0117가마산길U/가마산길(상)-5-원거리.jpg,,2018-04-30
WR(서울특별시 은평구)-[응암로22길]-상-8,2지명방향표지,192704.53,454609.92,/2006-07-06/WRC0112응암로U/사진3(응암로-3-전면-근거리).jpg,,,,,/2006-07-06/WRC0112응암로U/사진3(응암로-3-전면-원거리).jpg,,2018-04-30
WR(서울특별시 구로구)-[가마산로]-하-7,3방향표지,190145.25,443673.86,/2006-07-05/WRC0117가마산길D/가마산길(하)-2-전면-근거리(1).jpg,,,,,/2006-07-05/WRC0117가마산길D/가마산길(하)-2-전면-원거리(2).jpg,,2018-04-30
WR(서울특별시 구로구)-[중앙로12길]-상-1,3방향예고표지,187670.22,444748.17,/2006-07-05/WRC0117강서로U/강서로(상)-1-근거리.jpg,,,,,/2006-07-05/WRC0117강서로U/강서로(상)-1-원거리.jpg,,2018-04-30
UR(서울특별시)-51[NO_NAME]-하-31,3방향표지,204390.54,442887.16,/2006-06-23/URC010051언주로D/dsc00093.jpg,,,,,/2006-09-01/URC010051D/UR(C0100)-51언주로-하-31.jpg,,2018-04-30
WR(광주광역시 광산구)-[진관1로]-상-1,3방향표지,193764.65,459010.35,/2006-04-13/WRC0505연서로U/dsc01059.jpg,,,,,/2006-04-13/WRC0505연서로U/dsc01058.jpg,,2018-04-30
WR(서울특별시 은평구)-[응암로]-하-6,3방향예고표지,192639.63,454389.74,/2006-07-06/WRC0112응암로D/사진10(응암로-10-근거리).jpg,,,,,/2006-07-06/WRC0112응암로D/사진10(응암로-10-원거리).jpg,,2018-04-30
WR(서울특별시 은평구)-[응암로]-하-7,3방향표지,192592.22,454159.03,/2006-07-06/WRC0112응암로D/사진2(응암로-2-근거리).jpg,,,,,/2006-07-06/WRC0112응암로D/사진2(응암로-2-원거리).jpg,,2018-04-30
UR(서울특별시)-[성산로]-하-1,1방향표지,189960.39,450957.14,/2006-07-06/URC0100증산로D/월드컵대교-1-근거리.jpg,,,,,/2006-07-06/URC0100증산로D/월드컵대교-1-원거리.jpg,,2018-04-30
WR(서울특별시 은평구)-[응암로22길]-하-5,2지명방향표지,192704.53,454609.92,/2006-07-06/WRC0112응암로D/사진3(응암로-3-후면-근거리).jpg,,,,,/2006-07-06/WRC0112응암로D/사진3(응암로-3-후면-원거리).jpg,,2018-04-30
UR(서울특별시)-51[NO_NAME]-상-15,3방향예고표지,204506.3,442622.19,/2017-11-17/URC010051NO_NAMEU/159(1).jpg,,,,,/2006-09-01/URC010051U/UR(C0100)-51언주로-상-15.jpg,,2018-04-30
WR(서울특별시 종로구)-[청계천로]-하-11,돌아가는길표지,199575.31,451845.04,/2006-07-07/WRC0101청계로D/청계로-12-근거리.jpg,,,,,/2006-07-07/WRC0101청계로D/청계로-12-원거리.jpg,,2018-04-30
UR(서울특별시)-51[NO_NAME]-상-16,3방향표지,204390.54,442887.16,/2017-11-17/URC010051NO_NAMEU/161.jpg,,,,,/2006-09-01/URC010051U/UR(C0100)-51언주로-상-16.jpg,,2018-04-30
UR(서울특별시)-70[강변북로]-상-6,2방향표지,189915.79,451135.43,/2010-10-27/URC010070강변북로U/내부순환로.jpg,,,,,/2009-01-09/URC010070강변북로U/s7304185.jpg,,2018-04-30
UR(서울특별시)-[성산로]-상-1,1방향표지,190671.04,450664.6,/2006-07-06/URC0100U/UR(C0100)-성산로-상-1(1).jpg,,,,,/2006-07-06/URC0100U/UR(C0100)-성산로-상-1.jpg,,2018-04-30
UR(서울특별시)-51[언주로]-상-17,3방향예고표지,204097.77,443358.83,/2017-11-17/URC010051NO_NAMEU/163.jpg,,,,,/2006-09-01/URC010051U/UR(C0100)-51언주로-상-17.jpg,,2018-04-30
WR(서울특별시 종로구)-[삼일대로]-상-1,3방향예고표지,198860.64,451873.53,/2006-07-07/WRC0101삼일로U/삼일로-3-근거리.jpg,,,,,/2006-07-07/WRC0101삼일로U/삼일로-3-원거리.jpg,,2018-04-30
WR(서울특별시 종로구)-[삼일대로]-상-2,3방향표지,198837.55,451957.52,/2006-07-07/WRC0101삼일로U/삼일로-4-전-근거리.jpg,,,,,/2006-07-07/WRC0101삼일로U/삼일로-4-전-원거리.jpg,,2018-04-30
WR(서울특별시 은평구)-[통일로]-상-9,3방향예고표지,194310.64,455323.09,/2006-07-07/WRC0112통일로U/사진1(통일로-1-근거리).jpg,,,,,/2006-07-07/WRC0112통일로U/사진1(통일로-1-원거리).jpg,,2018-04-30
WR(서울특별시 종로구)-[사직로]-하-6,3방향표지,196654.13,452217.66,/2006-07-07/WRC0101사직로D/사직로-6-근거리.jpg,,,,,/2006-07-07/WRC0101사직로D/사직로-6-원거리.jpg,,2018-04-30
WR(서울특별시 종로구)-[사직로]-상-2,3방향표지,197537.52,452644.62,/2011-12-26/WRC0101사직로U/크기변환_p9170142.jpg,,,,,/2006-07-07/WRC0101사직로U/사직로-3-후-원거리.jpg,,2018-04-30
WR(서울특별시 종로구)-[청계천로]-하-12,2방향표지,199276.73,451798.61,/2011-12-26/WRC0101청계로D/크기변환_p9170070.jpg,,,,,/2006-07-07/WRC0101청계로D/청계로-13-원거리.jpg,,2018-04-30
WR(서울특별시 종로구)-[청계천로]-하-13,2방향표지,198867.8,451787.31,/2011-12-26/WRC0101청계로D/p9170075.jpg,,,,,/2006-07-07/WRC0101청계로D/청계로-14-원거리.jpg,,2018-04-30
WR(서울특별시 종로구)-[사직로]-하-5,3방향예고표지,197080.42,452460.56,/2006-07-07/WRC0101사직로D/사직로-5-근거리.jpg,,,,,/2006-07-07/WRC0101사직로D/사직로-5-원거리.jpg,,2018-04-30
WR(서울특별시 종로구)-[삼일대로]-하-1,3방향표지,198837.55,451957.52,/2006-07-07/WRC0101삼일로D/삼일로-4-후-근거리.jpg,,,,,/2006-07-07/WRC0101삼일로D/삼일로-4-후-원거리.jpg,,2018-04-30
WR(서울특별시 은평구)-[통일로]-상-10,3방향표지,194279.44,455400.11,/2006-07-07/WRC0112통일로U/사진2(통일로-2-전면-근거리).jpg,,,,,/2006-07-07/WRC0112통일로U/사진2(통일로-2-전면-원거리).jpg,,2018-04-30
WR(서울특별시 종로구)-[통일로12길]-하-7,3방향예고표지,196475.88,452263.4,/2006-07-07/WRC0101사직로D/사직로-7-근거리.jpg,,,,,/2006-07-07/WRC0101사직로D/사직로-7-원거리.jpg,,2018-04-30
WR(서울특별시 은평구)-[통일로]-하-9,3방향표지,194279.44,455400.11,/2006-07-07/WRC0112통일로D/사진2(통일로-2-후면-근거리).jpg,,,,,/2006-07-07/WRC0112통일로D/사진2(통일로-2-후면-원거리).jpg,,2018-04-30
WR(서울특별시 종로구)-[청계천로]-하-1,3방향표지,200091.55,451932.86,/2006-07-07/WRC0101훈련원길D/훈련원로-1-근거리.jpg,,,,,/2006-07-07/WRC0101훈련원길D/훈련원로-1-원거리.jpg,,2018-04-30
WR(서울특별시 은평구)-[통일로]-상-11,단일노선표지,194217.43,455569.32,/2006-07-07/WRC0112통일로U/사진3(통일로-3-근거리).jpg,,,,,/2006-07-07/WRC0112통일로U/사진3(통일로-3-원거리).jpg,,2018-04-30
WR(서울특별시 종로구)-[동호로]-상-1,3방향표지,200132.38,452048.97,/2006-07-07/WRC0101훈련원길U/훈련원길-2-전-근거리.jpg,,,,,/2006-07-07/WRC0101훈련원길U/훈련원길-2-전-원거리.jpg,,2018-04-30
WR(서울특별시 은평구)-[통일로]-상-12,3방향예고표지,193969.05,456176.51,/2006-07-07/WRC0112통일로U/사진4(통일로-4-근거리).jpg,,,,,/2006-07-07/WRC0112통일로U/사진4(통일로-4-원거리).jpg,,2018-04-30
WR(서울특별시 종로구)-[종로50라길]-하-1,3방향표지,201313.93,451987.74,/2006-07-07/WRC0101다산로D/다산로-2-근거리.jpg,,,,,/2006-07-07/WRC0101다산로D/다산로-2-원거리.jpg,,2018-04-30
UR(서울특별시)-20[통일로]-상-2,분기점표지,193920.69,456218.91,/2006-07-07/WR통일로D/사진38(통일로-38-근거리).jpg,,,,,/2006-07-07/WR통일로D/사진38(통일로-38-원거리).jpg,,2018-04-30
WR(서울특별시 종로구)-[사직로]-상-3,2방향예고표지,197084.11,452463.97,/2006-07-07/WRC0101사직로U/사직로-9-근거리.jpg,,,,,/2006-07-07/WRC0101사직로U/사직로-9-원거리.jpg,,2018-04-30
NR-3[송파대로]-상-1450,출구점표지(1지명),207816.58,447309.9,/2005-05-04/NR3U/p4220224.jpg,,,,,/2005-05-04/NR3U/p4220223.jpg,,2018-04-30
NR-3[자양로]-상-1451,출구점표지(1지명),207726.41,447455.49,/2005-05-04/NR3U/p4220226.jpg,,,,,/2005-05-04/NR3U/p4220225.jpg,,2018-04-30
NR-3[송파대로]-하-1706,3방향표지,208440.32,446177.12,/2010-10-20/NR3D/9(1).jpg,,/2005-05-04/NR3D/p4260375.jpg,,,/2005-05-04/NR3D/p4260372.jpg,,2018-04-30
NR-3[천호대로]-상-1461,2방향표지,207770.1,450109.23,/2005-05-04/NR3U/p4220253.jpg,,,,,/2005-05-04/NR3U/p4220252.jpg,,2018-04-30
NR-3[자양로]-상-1454,3방향예고표지,207814.69,449566.12,/2005-05-04/NR3U/p4220243.jpg,,,,,/2005-05-04/NR3U/p4220242.jpg,,2018-04-30
NR-3[자양로]-상-1456,3방향표지,207945.83,449715.27,/2005-05-04/NR3U/p4220246.jpg,,,,,/2005-05-04/NR3U/p4220245.jpg,,2018-04-30
NR-3[송파대로]-하-1709,3방향예고표지,208965.36,445336.48,/2017-03-29/NR3송파대로D/06.jpg,,,,,/2017-03-29/NR3송파대로D/06(1).jpg,,2018-04-30
NR-3[자양로]-상-1457,3방향표지,207965.98,449738.71,/2005-05-04/NR3U/p4220248.jpg,,,,,/2005-05-04/NR3U/p4220247.jpg,,2018-04-30
NR-3[천호대로]-상-1460,2방향예고표지,207895.6,449957.2,/2005-05-04/NR3U/p4220251.jpg,,,,,/2005-05-04/NR3U/p4220250.jpg,,2018-04-30
NR-3[천호대로]-상-1463,2방향표지,207716.55,450166.68,/2005-05-04/NR3U/p4220255.jpg,,,,,/2005-05-04/NR3U/p4220257.jpg,,2018-04-30
UR(서울특별시)-[노해로]-하-1,3방향표지,204901.46,461238.27,/2008-03-11/URC0100노해길D/6.9(23-전-근).jpg,,,,,/2008-03-11/URC0100노해길D/6.9(23-전-원).jpg,,2018-04-30
NR-3[천호대로]-상-1474,교량표지,206574.29,450770.22,/2005-05-04/NR3U/p4220274.jpg,,,,,/2005-05-04/NR3U/p4220273.jpg,,2018-04-30
UR(서울특별시)-[노해로]-상-1,3방향표지,204901.46,461238.27,/2008-03-11/URC0100노해길U/6.9(23-후-근).jpg,,,,,/2008-03-11/URC0100노해길U/6.9(23-후-원).jpg,,2018-04-30
WR(서울특별시 은평구)-[진관1로]-하-3,3방향표지,193758.75,459036.51,/2006-07-07/WRC0112진관사길D/사진3(진관사길-3-전면-근거리).jpg,,,,,/2006-07-07/WRC0112진관사길D/사진3(진관사길-3-전면-원거리).jpg,,2018-04-30
WR(서울특별시 은평구)-[진관1로]-상-1,3방향표지,193758.75,459036.51,/2006-07-07/WRC0112진관사길U/사진3(진관사길-3-후면-근거리).jpg,,,,,/2006-07-07/WRC0112진관사길U/사진3(진관사길-3-후면-원거리).jpg,,2018-04-30
WR(서울특별시 금천구)-[시흥대로123길]-상-1,2방향표지,190883,440863,/2013-06-07/WRC0118시흥대로U/img_8729.jpg,,,,,/2006-07-14/WRC0118시흥대로U/시흥-6-후-원.jpg,,2018-04-30
WR(서울특별시 금천구)-[시흥대로]-하-6,3방향예고표지,190866.41,440705.75,/2013-06-07/WRC0118시흥대로D/img_8725.jpg,,,,,/2013-06-07/WRC0118시흥대로D/img_8724.jpg,,2018-04-30
WR(서울특별시 강남구)-41[봉은사로]-상-2,3방향표지,202869,444959,/2017-11-17/WRC012341봉은사로U/677.jpg,,,,,/2015-05-26/WRC012341봉은사로U/차병원1.jpg,,2018-04-30
WR(서울특별시 중구)-[청구로]-상-1,2방향표지,200856,451095,/2018-01-02/URC0100청구로U/20180102_110422.jpg,,,,,/2018-01-02/URC0100청구로U/20180102_110501.jpg,,2018-04-30
WR(서울특별시 은평구)-[역말로]-하-1,3방향예고표지,192141.02,455942.89,/2006-07-05/WRC0112역말길D/사진9(역말길-9-근거리).jpg,,,,,/2006-07-05/WRC0112역말길D/사진9(역말길-9-원거리).jpg,,2018-04-30
UR(서울특별시)-[남부순환로]-상-2,1방향예고표지,189406.34,442597.05,/2006-07-05/URC0100남부순환로U/남부순환로(하4)-근거리.jpg,,,,,/2006-07-05/URC0100남부순환로U/남부순환로(하4)-원거리.jpg,,2018-04-30
WR(서울특별시 은평구)-[역말로]-상-1,3방향예고표지,192269.71,455954.32,/2006-07-05/WRC0112역말길U/사진1(역말길-1-근거리).jpg,,,,,/2006-07-05/WRC0112역말길U/사진1(역말길-1-원거리).jpg,,2018-04-30
WR(서울특별시 구로구)-[중앙로]-하-2,3방향예고표지,187365.95,445283.94,/2006-07-05/WRC0117강서로D/강서로(하)-1-근거리.jpg,,,,,/2006-07-05/WRC0117강서로D/강서로(하)-1-원거리.jpg,,2018-04-30
WR(서울특별시 은평구)-[역말로]-상-2,3방향표지,192426.49,455929.54,/2006-07-05/WRC0112역말길U/사진2(역말길-2-전면-근거리).jpg,,,,,/2006-07-05/WRC0112역말길U/사진2(역말길-2-전면-원거리).jpg,,2018-04-30
WR(서울특별시 구로구)-[고척로]-하-1,3방향표지,186337.17,444361.01,/2006-07-05/WRC0117고척동길D/고척동길(상)-1-후면-근거리.jpg,,,,,/2006-07-05/WRC0117고척동길D/고척동길(상)-1-후면-원거리.jpg,,2018-04-30
WR(서울특별시 은평구)-[역말로]-하-2,3방향표지,192426.49,455929.54,/2006-07-05/WRC0112역말길D/사진2(역말길-2-후면-근거리).jpg,,,,,/2006-07-05/WRC0112역말길D/사진2(역말길-2-후면-원거리).jpg,,2018-04-30
WR(서울특별시 종로구)-[고척로]-상-1,3방향예고표지,187343,444829,/2006-07-05/WRC0117고척동길U/고척동길(상)-2-근거리.jpg,,,,,/2006-07-05/WRC0117고척동길U/고척동길(상)-2-원거리.jpg,,2018-04-30
UR(서울특별시)-50[수색로]-상-11,2방향표지,190704,453314.34,/2006-07-06/WRC0112은평터널길D/사진7(터널길-7-후면-근거리).jpg,,,,,/2006-07-06/WRC0112은평터널길D/사진7(터널길-7-후면-원거리).jpg,,2018-04-30
UR(서울특별시)-50[수색로]-하-10,2방향예고표지,190819.69,453252.94,/2006-07-06/WRC0112은평터널길U/사진6(터널길-6-근거리).jpg,,,,,/2006-07-06/WRC0112은평터널길U/사진6(터널길-6-원거리).jpg,,2018-04-30
WR(서울특별시 구로구)-[고척로]-상-1,3방향표지,186337.17,444361.01,/2006-07-05/WRC0117고척동길U/고척동길(상)-1-전면-근거리.jpg,,,,,/2006-07-05/WRC0117고척동길U/고척동길(상)-1-전면-원거리.jpg,,2018-04-30
UR(서울특별시)-50[수색로]-상-8,2방향표지,190629.82,453345.24,/2006-07-06/WRC0112은평터널길U/사진5(터널길-5-전면-근거리)(1).jpg,,,,,/2006-07-06/WRC0112은평터널길U/사진5(터널길-5-전면-원거리).jpg,,2018-04-30
UR(서울특별시)-[광나루로]-상-5,2방향표지,208816.5,448386.86,/2008-10-28/URC0100광나루길U/5.jpg,,,,,/2008-10-28/URC0100광나루길U/6.jpg,,2018-04-30
UR(서울특별시)-50[수색로]-하-17,2방향표지,190629.82,453345.24,/2006-07-06/WRC0112은평터널길D/사진5(터널길-5-후면-근거리).jpg,,,,,/2006-07-06/WRC0112은평터널길D/사진5(은평터널길-5-후면-원거리).jpg,,2018-04-30
UR(서울특별시)-50[수색로]-상-9,2방향예고표지,190520.15,453421.26,/2006-07-06/WRC0112은평터널길U/사진4(터널길-4-근거리).jpg,,,,,/2006-07-06/WRC0112은평터널길U/사진4(터널길-4-원거리).jpg,,2018-04-30
WR(서울특별시 강남구)-[역삼로107길]-상-5,2방향표지,205873.62,444916.97,/2006-06-21/WRC0123무동도길U/dsc00102(1).jpg,,,,,/2006-08-28/WRC0123U/WR(C0123)-무동도길-상-5.jpg,,2018-04-30
UR(서울특별시)-50[수색로]-상-10,2방향표지,191245.53,452915.42,/2006-07-07/WRC0112증산로D/사진27(증산로-27-근거리).jpg,,,,,/2006-07-07/WRC0112증산로D/사진27(증산로-27-원거리).jpg,,2018-04-30
WR(서울특별시 은평구)-[증산로1길]-하-2,1방향표지,191357.07,452916.18,/2006-07-07/WRC0112증산로D/사진26(증산로-26-근거리).jpg,,,,,/2006-07-07/WRC0112증산로D/사진26(증산로-26-원거리).jpg,,2018-04-30
WR(서울특별시 은평구)-[증산로1길]-하-3,2방향예고표지,191382.31,452925.53,/2006-07-07/WRC0112증산로D/사진25(증산로-25-근거리).jpg,,,,,/2006-07-07/WRC0112증산로D/사진25(증산로-25-원거리).jpg,,2018-04-30
WR(서울특별시 은평구)-[진관사길]-하-1,2방향예고표지,192899.8254,459022.9469,/2006-07-07/WRC0112진관사길D/사진1(진관사길-1-근거리).jpg,,,,,/2006-07-07/WRC0112진관사길D/사진1(진관사길-1-원거리).jpg,,2018-04-30
WR(서울특별시 은평구)-[진관2로]-하-2,3방향예고표지,194026.3,459415.84,/2006-07-07/WRC0112진관사길D/사진2(진관사길-2-근거리).jpg,,,,,/2006-07-07/WRC0112진관사길D/사진2(진관사길-2-원거리).jpg,,2018-04-30
WR(서울특별시 은평구)-[진흥로]-상-1,3방향예고표지,192995.5,455767.89,/2006-07-07/WRC0112진흥로U/사진1(진흥로-1-근거리).jpg,,,,,/2006-07-07/WRC0112진흥로U/사진1(진흥로-1-원거리).jpg,,2018-04-30
UR(서울특별시)-20[진흥로]-상-4,2방향예고표지,193333.59,456234.18,/2006-07-07/URC0100진흥로U/사진2(진흥로-2-근거리).jpg,,,,,/2006-07-07/URC0100진흥로U/사진2(진흥로-2-원거리).jpg,,2018-04-30
UR(서울특별시)-[통일로]-상-2,3방향표지,196457.93,452162.75,/2013-01-25/URC0100의주로U/20130125_150125.jpg,,,,,/2006-07-07/URC0100의주로U/의주로-2-전-원거리(1).jpg,,2018-04-30
UR(서울특별시)-20[진흥로]-상-3,2방향표지,193481,456270.33,/2006-07-07/WRC0112진흥로U/사진13(진흥로-13-근거리).jpg,,,,,/2006-07-07/WRC0112진흥로U/사진13(진흥로-13-원거리).jpg,,2018-04-30
