,Unnamed: 0,Unnamed: 0.1,년도,월,일,요일,시각,사고등급,사망자수,중상자수,경상자수,부상자수,연령,성별,경력,음주,종별,용도,관련자2,사고형태,기상상태,일광상태,사고유형1,사고유형2,법규위반,도로종류,지점명,위도,경도,자치구,Unnamed: 0.1.1,0,0.1,0.0,grade,class,target
10739,10739,723,2018,5,12,토요일,10,경상사고,0,0,1,0,67,남,15년이상,,승용,사업용,기타,진입회전사고,맑음,주간,차대차,측면직각충돌,안전거리미확보,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,56.0,,,,60~69,65세 이상 고령운전자,1
10740,10740,724,2018,5,25,금요일,13,경상사고,0,0,4,0,59,남,15년미만,,승용,사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,57.0,,,,50~59,65세 미만 운전자,0
10741,10741,725,2018,5,1,화요일,16,경상사고,0,0,1,0,58,남,10년미만,,승용,사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,58.0,,,,50~59,65세 미만 운전자,0
10742,10742,726,2018,6,8,금요일,0,경상사고,0,0,2,0,50,남,15년이상,,승용,사업용,승용,일직선사고,맑음,심야,차대차,정면충돌,안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,59.0,,,,50~59,65세 미만 운전자,0
10743,10743,727,2018,6,27,수요일,0,경상사고,0,0,1,0,53,남,15년이상,,승용,사업용,승용,기타사고,맑음,심야,차대차,차대차-기타,안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,60.0,,,,50~59,65세 미만 운전자,0
10744,10744,728,2018,6,19,화요일,8,경상사고,0,0,1,0,69,남,15년이상,,화물,비사업용,이륜,일직선사고,맑음,출퇴근,차대차,추돌(진행중),안전거리미확보,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,61.0,,,,60~69,65세 이상 고령운전자,1
10745,10745,729,2018,8,19,일요일,2,경상사고,0,0,2,0,61,남,15년이상,,승용,사업용,승용,진입회전사고,맑음,심야,차대차,측면직각충돌,신호위반,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,62.0,,,,60~69,65세 미만 운전자,0
10746,10746,730,2018,8,21,화요일,5,경상사고,0,0,1,0,50,여,15년이상,0.0,승용,비사업용,승용,진입회전사고,비,새벽,차대차,측면직각충돌,신호위반,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,63.0,,,,50~59,65세 미만 운전자,0
10747,10747,732,2018,8,4,토요일,6,경상사고,0,0,2,0,67,남,15년이상,,승용,비사업용,화물,일직선사고,맑음,새벽,차대차,추돌(진행중),안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,65.0,,,,60~69,65세 이상 고령운전자,1
10748,10748,733,2018,8,22,수요일,8,중상사고,0,1,1,0,33,남,15년미만,,승용,비사업용,승용,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,신호위반,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,66.0,,,,30~39,65세 미만 운전자,0
10749,10749,734,2018,8,2,목요일,12,경상사고,0,0,1,0,63,남,15년이상,,승용,사업용,기타,단독사고,맑음,주간,차량단독,공작물추돌,안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,67.0,,,,60~69,65세 미만 운전자,0
10750,10750,735,2018,8,6,월요일,16,경상사고,0,0,1,0,43,남,15년이상,,승용,비사업용,이륜,진입회전사고,맑음,주간,차대차,정면충돌,신호위반,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,68.0,,,,40~49,65세 미만 운전자,0
10751,10751,736,2018,9,14,금요일,0,중상사고,0,2,0,0,50,남,15년이상,0.0,승용,사업용,승용,진입회전사고,맑음,심야,차대차,측면직각충돌,신호위반,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,69.0,,,,50~59,65세 미만 운전자,0
10752,10752,737,2018,9,11,화요일,2,경상사고,0,0,2,0,34,남,데이터오류,,승합,비사업용,승합,진입회전사고,맑음,심야,차대차,차대차-기타,신호위반,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,70.0,,,,30~39,65세 미만 운전자,0
10753,10753,740,2018,11,24,토요일,18,경상사고,0,0,1,0,49,남,15년이상,,승용,비사업용,승용,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전거리미확보,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,73.0,,,,40~49,65세 미만 운전자,0
10754,10754,741,2018,11,21,수요일,18,경상사고,0,0,2,0,77,남,15년이상,,승용,사업용,승용,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,74.0,,,,70~79,65세 이상 고령운전자,1
10755,10755,742,2018,11,17,토요일,19,부상사고,0,0,0,1,49,여,15년이상,,승용,비사업용,이륜,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,신호위반,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,75.0,,,,40~49,65세 미만 운전자,0
10756,10756,743,2018,12,4,화요일,2,경상사고,0,0,1,0,66,남,15년이상,,승용,사업용,승용,기타사고,맑음,심야,차대차,차대차-기타,안전거리미확보,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,76.0,,,,60~69,65세 이상 고령운전자,1
10757,10757,744,2018,12,21,금요일,9,경상사고,0,0,1,0,66,남,15년이상,,승용,비사업용,이륜,진입회전사고,맑음,주간,차대차,측면직각충돌,신호위반,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,77.0,,,,60~69,65세 이상 고령운전자,1
10758,10758,745,2018,12,29,토요일,14,중상사고,0,1,1,0,68,남,15년이상,,승용,사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,78.0,,,,60~69,65세 이상 고령운전자,1
10759,10759,746,2019,1,28,월요일,12,경상사고,0,0,2,0,72,남,5년미만,,승용,사업용,승용,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,79.0,,,,70~79,65세 이상 고령운전자,1
10760,10760,747,2019,2,14,목요일,13,경상사고,0,0,1,0,69,남,15년이상,,화물,비사업용,화물,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,80.0,,,,60~69,65세 이상 고령운전자,1
10761,10761,748,2019,2,22,금요일,16,부상사고,0,0,0,1,45,남,10년미만,,승용,비사업용,이륜,진입회전사고,맑음,주간,차대차,측면직각충돌,안전거리미확보,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,81.0,,,,40~49,65세 미만 운전자,0
10762,10762,749,2019,3,23,토요일,12,경상사고,0,0,1,0,54,여,15년미만,,승용,비사업용,승용,일직선사고,맑음,주간,차대차,정면충돌,안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,82.0,,,,50~59,65세 미만 운전자,0
10763,10763,752,2019,4,17,수요일,14,경상사고,0,0,1,0,38,여,15년미만,,승용,비사업용,원동기,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,85.0,,,,30~39,65세 미만 운전자,0
10764,10764,753,2019,4,30,화요일,15,경상사고,0,0,1,0,67,남,15년이상,,승용,사업용,이륜,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,86.0,,,,60~69,65세 이상 고령운전자,1
10765,10765,755,2019,5,15,수요일,9,경상사고,0,0,1,0,69,남,15년이상,,승용,사업용,보행자,기타사고,맑음,주간,차대사람,차대사람-기타,안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,88.0,,,,60~69,65세 이상 고령운전자,1
10766,10766,756,2019,5,8,수요일,17,경상사고,0,0,1,0,54,여,15년이상,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,신호위반,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,89.0,,,,50~59,65세 미만 운전자,0
10767,10767,758,2019,6,1,토요일,8,경상사고,0,0,1,0,48,남,15년이상,,승용,사업용,승용,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전거리미확보,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,91.0,,,,40~49,65세 미만 운전자,0
10768,10768,759,2019,7,30,화요일,14,경상사고,0,0,1,0,48,남,15년이상,,화물,사업용,화물,진입회전사고,맑음,주간,차대차,측면직각충돌,교차로운행방법위반,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,92.0,,,,40~49,65세 미만 운전자,0
10769,10769,760,2019,7,6,토요일,22,경상사고,0,0,4,0,29,남,10년미만,,승용,비사업용,승용,일직선사고,맑음,심야,차대차,정면충돌,안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,93.0,,,,20~29,65세 미만 운전자,0
10770,10770,761,2019,8,24,토요일,21,경상사고,0,0,1,0,58,남,15년이상,,승용,비사업용,승용,진입회전사고,맑음,심야,차대차,측면직각충돌,안전거리미확보,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,94.0,,,,50~59,65세 미만 운전자,0
10771,10771,762,2019,9,15,일요일,12,경상사고,0,0,2,2,26,남,15년이상,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,95.0,,,,20~29,65세 미만 운전자,0
10772,10772,764,2019,9,5,목요일,21,경상사고,0,0,1,0,37,남,15년이상,0.0,승용,비사업용,승용,진입회전사고,맑음,심야,차대차,차대차-기타,신호위반,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,97.0,,,,30~39,65세 미만 운전자,0
10773,10773,765,2019,9,20,금요일,22,부상사고,0,0,0,1,62,남,15년이상,,승용,사업용,승용,일직선사고,맑음,심야,차대차,추돌(진행중),안전거리미확보,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,98.0,,,,60~69,65세 미만 운전자,0
10774,10774,768,2019,10,11,금요일,15,중상사고,0,1,0,0,59,여,15년이상,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,101.0,,,,50~59,65세 미만 운전자,0
10775,10775,769,2019,10,8,화요일,16,경상사고,0,0,1,0,63,남,4년미만,,승용,비사업용,이륜,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,102.0,,,,60~69,65세 미만 운전자,0
10776,10776,770,2019,10,31,목요일,18,경상사고,0,0,2,0,33,여,15년미만,,승용,비사업용,승용,기타사고,맑음,출퇴근,차대차,차대차-기타,안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,103.0,,,,30~39,65세 미만 운전자,0
10777,10777,771,2019,11,9,토요일,3,중상사고,0,1,2,0,54,남,15년이상,,승용,사업용,승용,진입회전사고,맑음,심야,차대차,측면직각충돌,신호위반,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,104.0,,,,50~59,65세 미만 운전자,0
10778,10778,772,2019,11,9,토요일,10,경상사고,0,0,1,0,44,남,15년이상,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,안전거리미확보,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,105.0,,,,40~49,65세 미만 운전자,0
10779,10779,773,2019,12,16,월요일,3,경상사고,0,0,1,0,49,남,15년이상,0.0,승용,비사업용,승용,일직선사고,맑음,심야,차대차,추돌(진행중),안전운전불이행,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,106.0,,,,40~49,65세 미만 운전자,0
10780,10780,774,2019,12,23,월요일,5,경상사고,0,0,3,0,55,남,15년이상,,승용,비사업용,보행자,기타사고,맑음,새벽,차대사람,차대사람-기타,보행자보호의무위반,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,107.0,,,,50~59,65세 미만 운전자,0
10781,10781,775,2019,12,29,일요일,13,경상사고,0,0,3,0,37,남,15년이상,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,안전거리미확보,특별광역시도,영등포로타리,37.5184006,126.9122551,영등포구,108.0,,,,30~39,65세 미만 운전자,0
10782,10782,776,2017,1,11,수요일,9,부상사고,0,0,0,1,54,남,15년이상,,승합,사업용,승합,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,0.0,,,,50~59,65세 미만 운전자,0
10783,10783,777,2017,2,25,토요일,4,중상사고,0,1,0,0,54,남,15년이상,,승용,사업용,자전거,진입회전사고,맑음,심야,차대차,측면직각충돌,불법유턴,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,1.0,,,,50~59,65세 미만 운전자,0
10784,10784,778,2017,2,28,화요일,16,경상사고,0,0,2,0,47,여,15년이상,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,안전거리미확보,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,2.0,,,,40~49,65세 미만 운전자,0
10785,10785,779,2017,3,11,토요일,12,부상사고,0,0,0,1,38,남,15년이상,,승용,비사업용,자전거,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,3.0,,,,30~39,65세 미만 운전자,0
10786,10786,781,2017,3,24,금요일,14,중상사고,0,1,0,0,32,남,15년미만,,승합,사업용,기타,기타사고,맑음,주간,차량단독,차량단독-기타,안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,5.0,,,,30~39,65세 미만 운전자,0
10787,10787,782,2017,4,28,금요일,21,경상사고,0,0,1,0,65,남,15년이상,,승용,사업용,기타,기타사고,맑음,심야,차량단독,차량단독-기타,안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,6.0,,,,60~69,65세 이상 고령운전자,1
10788,10788,783,2017,6,15,목요일,11,경상사고,0,0,1,0,75,남,15년이상,,승용,비사업용,이륜,기타사고,맑음,주간,차대차,차대차-기타,안전거리미확보,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,7.0,,,,70~79,65세 이상 고령운전자,1
10789,10789,784,2017,7,2,일요일,16,중상사고,0,1,3,0,41,남,15년이상,0.0,승용,비사업용,승용,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,8.0,,,,40~49,65세 미만 운전자,0
10790,10790,785,2017,7,11,화요일,17,경상사고,0,0,2,0,45,남,15년이상,,승용,사업용,이륜,진입회전사고,맑음,주간,차대차,정면충돌,신호위반,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,9.0,,,,40~49,65세 미만 운전자,0
10791,10791,786,2017,8,10,목요일,15,경상사고,0,0,1,0,51,남,15년이상,,승합,사업용,화물,일직선사고,맑음,주간,차대차,추돌(진행중),안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,10.0,,,,50~59,65세 미만 운전자,0
10792,10792,789,2017,10,16,월요일,8,경상사고,0,0,1,0,35,남,4년미만,,승용,비사업용,자전거,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,13.0,,,,30~39,65세 미만 운전자,0
10793,10793,790,2017,10,30,월요일,10,경상사고,0,0,1,0,75,남,15년이상,,승용,사업용,보행자,보행횡단사고,맑음,주간,차대사람,횡단중,보행자보호의무위반,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,14.0,,,,70~79,65세 이상 고령운전자,1
10794,10794,791,2017,10,16,월요일,16,부상사고,0,0,0,1,54,남,15년이상,,승합,사업용,자전거,일직선사고,맑음,주간,차대차,차대차-기타,중앙선침범,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,15.0,,,,50~59,65세 미만 운전자,0
10795,10795,792,2017,11,7,화요일,5,중상사고,0,1,0,0,63,남,15년이상,,화물,사업용,보행자,진입회전사고,맑음,새벽,차대차,측면직각충돌,신호위반,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,16.0,,,,60~69,65세 미만 운전자,0
10796,10796,793,2017,11,1,수요일,16,부상사고,0,0,0,1,63,남,15년이상,,승용,사업용,이륜,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,17.0,,,,60~69,65세 미만 운전자,0
10797,10797,794,2017,12,29,금요일,2,중상사고,0,1,3,0,26,남,1년미만,0.0,승용,비사업용,승용,기타사고,맑음,심야,차대차,차대차-기타,안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,18.0,,,,20~29,65세 미만 운전자,0
10798,10798,795,2017,12,7,목요일,11,중상사고,0,1,0,0,53,남,15년이상,,승합,사업용,보행자,기타사고,맑음,주간,차대사람,차대사람-기타,안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,19.0,,,,50~59,65세 미만 운전자,0
10799,10799,796,2017,12,1,금요일,19,부상사고,0,0,0,1,32,남,4년미만,,승용,비사업용,승합,기타사고,맑음,출퇴근,차대차,차대차-기타,안전거리미확보,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,20.0,,,,30~39,65세 미만 운전자,0
10800,10800,797,2017,12,31,일요일,23,경상사고,0,0,1,1,71,남,15년이상,,승용,사업용,보행자,기타사고,맑음,심야,차대사람,차대사람-기타,안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,21.0,,,,70~79,65세 이상 고령운전자,1
10801,10801,798,2018,1,14,일요일,2,경상사고,0,0,2,0,60,남,15년이상,,승용,사업용,승용,진입회전사고,맑음,심야,차대차,측면직각충돌,중앙선침범,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,22.0,,,,60~69,65세 미만 운전자,0
10802,10802,799,2018,3,29,목요일,13,경상사고,0,0,1,0,28,여,10년미만,,승용,비사업용,승용,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,23.0,,,,20~29,65세 미만 운전자,0
10803,10803,800,2018,7,30,월요일,11,경상사고,0,0,2,0,45,남,15년이상,,승용,비사업용,승합,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,24.0,,,,40~49,65세 미만 운전자,0
10804,10804,801,2018,10,3,수요일,9,사망사고,1,0,1,0,64,남,15년이상,,승용,사업용,자전거,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,25.0,,,,60~69,65세 미만 운전자,0
10805,10805,802,2018,10,3,수요일,18,경상사고,0,0,1,0,59,남,15년이상,,승용,사업용,이륜,기타사고,맑음,출퇴근,차대차,차대차-기타,기타,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,26.0,,,,50~59,65세 미만 운전자,0
10806,10806,803,2019,6,12,수요일,12,경상사고,0,0,1,0,55,남,15년이상,,화물,사업용,자전거,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,27.0,,,,50~59,65세 미만 운전자,0
10807,10807,804,2019,7,15,월요일,7,경상사고,0,0,1,0,53,여,15년이상,,승용,비사업용,자전거,진입회전사고,흐림,출퇴근,차대차,측면직각충돌,안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,28.0,,,,50~59,65세 미만 운전자,0
10808,10808,805,2019,7,29,월요일,10,경상사고,0,0,1,0,47,남,15년미만,,승합,사업용,자전거,기타사고,맑음,주간,차대차,차대차-기타,안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,29.0,,,,40~49,65세 미만 운전자,0
10809,10809,806,2019,7,28,일요일,19,중상사고,0,1,0,0,51,남,15년이상,,승합,사업용,이륜,진입회전사고,흐림,출퇴근,차대차,측면직각충돌,신호위반,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,30.0,,,,50~59,65세 미만 운전자,0
10810,10810,807,2019,8,5,월요일,13,경상사고,0,0,1,0,49,남,15년이상,,승합,비사업용,보행자,보행횡단사고,맑음,주간,차대사람,횡단중,보행자보호의무위반,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,31.0,,,,40~49,65세 미만 운전자,0
10811,10811,808,2019,8,20,화요일,21,중상사고,0,1,0,0,52,남,15년이상,,승합,사업용,자전거,기타사고,맑음,심야,차대차,차대차-기타,안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,32.0,,,,50~59,65세 미만 운전자,0
10812,10812,809,2019,8,30,금요일,22,경상사고,0,0,1,0,64,남,15년이상,,승합,사업용,기타,기타사고,맑음,심야,차량단독,차량단독-기타,안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,33.0,,,,60~69,65세 미만 운전자,0
10813,10813,811,2019,10,10,목요일,18,경상사고,0,0,1,0,71,남,15년이상,,승용,비사업용,자전거,기타사고,맑음,출퇴근,차대차,차대차-기타,안전운전불이행,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,35.0,,,,70~79,65세 이상 고령운전자,1
10814,10814,812,2019,12,9,월요일,20,경상사고,0,0,1,0,56,남,15년이상,,승용,사업용,승용,일직선사고,맑음,출퇴근,차대차,추돌(진행중),안전거리미확보,특별광역시도,영등포시장사거리,37.5202336,126.9042003,영등포구,36.0,,,,50~59,65세 미만 운전자,0
10815,10815,817,2018,1,21,일요일,22,중상사고,0,1,0,0,56,남,15년이상,,승용,비사업용,보행자,기타사고,맑음,심야,차대사람,차대사람-기타,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,4.0,,,,50~59,65세 미만 운전자,0
10816,10816,818,2018,2,7,수요일,18,경상사고,0,0,1,0,60,남,15년이상,,승용,사업용,승용,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전거리미확보,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,5.0,,,,60~69,65세 미만 운전자,0
10817,10817,819,2018,6,24,일요일,23,중상사고,0,1,0,0,64,여,15년이상,,승용,비사업용,보행자,진입회전사고,맑음,심야,차대사람,차대사람-기타,신호위반,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,6.0,,,,60~69,65세 미만 운전자,0
10818,10818,820,2018,8,2,목요일,18,경상사고,0,0,2,0,48,남,15년이상,,승용,사업용,보행자,기타사고,맑음,출퇴근,차대차,차대차-기타,기타,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,7.0,,,,40~49,65세 미만 운전자,0
10819,10819,822,2019,3,14,목요일,18,부상사고,0,0,0,1,35,남,15년이상,,화물,사업용,화물,진입회전사고,맑음,출퇴근,차대차,측면직각충돌,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,9.0,,,,30~39,65세 미만 운전자,0
10820,10820,823,2019,4,23,화요일,15,경상사고,0,0,2,1,54,여,15년이상,,승용,비사업용,승용,진입회전사고,맑음,주간,차대차,측면직각충돌,차로위반,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,10.0,,,,50~59,65세 미만 운전자,0
10821,10821,824,2019,9,30,월요일,14,경상사고,0,0,2,0,34,여,10년미만,,승용,비사업용,건설기계,진입회전사고,맑음,주간,차대차,측면직각충돌,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,11.0,,,,30~39,65세 미만 운전자,0
10822,10822,826,2019,11,9,토요일,15,중상사고,0,1,0,0,31,남,15년미만,,승용,비사업용,보행자,보행횡단사고,맑음,주간,차대사람,보도통행중,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,13.0,,,,30~39,65세 미만 운전자,0
10823,10823,827,2017,1,24,화요일,14,부상사고,0,0,0,1,63,남,15년이상,,화물,비사업용,보행자,기타사고,맑음,주간,차대사람,차도통행중,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,14.0,,,,60~69,65세 미만 운전자,0
10824,10824,828,2017,2,18,토요일,0,경상사고,0,0,2,0,36,남,10년미만,0.0,승용,비사업용,승용,일직선사고,맑음,심야,차대차,정면충돌,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,15.0,,,,30~39,65세 미만 운전자,0
10825,10825,829,2017,3,17,금요일,13,경상사고,0,0,1,0,55,남,15년이상,,승합,사업용,보행자,보행횡단사고,맑음,주간,차대사람,횡단중,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,16.0,,,,50~59,65세 미만 운전자,0
10826,10826,830,2017,6,18,일요일,19,중상사고,0,1,0,0,29,남,5년미만,,승용,비사업용,보행자,기타사고,맑음,출퇴근,차대사람,차대사람-기타,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,17.0,,,,20~29,65세 미만 운전자,0
10827,10827,831,2017,6,20,화요일,22,중상사고,0,1,0,0,50,남,15년이상,,화물,비사업용,자전거,기타사고,맑음,심야,차대차,차대차-기타,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,18.0,,,,50~59,65세 미만 운전자,0
10828,10828,832,2017,9,9,토요일,15,중상사고,0,1,0,0,62,여,15년이상,,자전거,기타,보행자,진입회전사고,맑음,주간,차대사람,보도통행중,신호위반,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,19.0,,,,60~69,65세 미만 운전자,0
10829,10829,833,2017,9,16,토요일,18,경상사고,0,0,1,0,46,여,15년이상,,승용,비사업용,보행자,기타사고,맑음,출퇴근,차대사람,차대사람-기타,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,20.0,,,,40~49,65세 미만 운전자,0
10830,10830,834,2017,9,1,금요일,19,경상사고,0,0,1,0,67,남,15년이상,,승합,사업용,기타,기타사고,맑음,출퇴근,차량단독,차량단독-기타,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,21.0,,,,60~69,65세 이상 고령운전자,1
10831,10831,836,2017,10,29,일요일,17,경상사고,0,0,1,0,41,남,1년미만,,승용,비사업용,보행자,보행횡단사고,맑음,주간,차대사람,횡단중,보행자보호의무위반,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,23.0,,,,40~49,65세 미만 운전자,0
10832,10832,837,2017,11,10,금요일,10,경상사고,0,0,1,0,54,남,15년이상,,승용,비사업용,보행자,보행횡단사고,맑음,주간,차대사람,횡단중,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,24.0,,,,50~59,65세 미만 운전자,0
10833,10833,838,2018,1,28,일요일,15,경상사고,0,0,1,0,32,여,15년미만,,승용,비사업용,보행자,보행횡단사고,맑음,주간,차대사람,횡단중,안전운전불이행,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,25.0,,,,30~39,65세 미만 운전자,0
10834,10834,839,2018,4,9,월요일,13,경상사고,0,0,2,0,27,남,10년미만,,승용,비사업용,승합,기타사고,맑음,주간,차대차,차대차-기타,안전거리미확보,특별광역시도,영등포역앞삼거리,37.5136513,126.918699,영등포구,26.0,,,,20~29,65세 미만 운전자,0
